,id_student,LS20,LS40,LS60,LS80,LS100
21246,1752994,8,5,4,4,0
21247,1753235,2,1,0,0,0
21248,1753458,7,5,5,3,2
21249,1753965,10,8,6,4,2
21250,1755594,9,7,4,1,0
21251,1756165,5,4,3,1,0
21252,1756915,9,8,7,7,0
21253,1757548,6,4,3,2,2
21254,1757561,2,1,0,0,0
21255,1757662,7,5,2,2,0
21256,1757766,4,3,2,1,0
21257,1758449,1,0,0,0,0
21258,1759799,8,7,4,2,0
21259,1759851,10,8,6,2,1
21260,1761013,9,7,6,5,0
21261,1762336,3,2,1,1,0
21262,1763186,6,4,3,2,0
21263,1763378,0,0,0,0,0
21264,1763653,9,7,5,1,1
21265,1763786,3,3,2,1,0
21266,1765045,0,0,0,0,0
21267,1765788,4,3,2,1,1
21268,1766303,2,1,0,0,0
21269,1766513,5,4,3,1,0
21270,1767786,0,0,0,0,0
21271,1768223,11,7,4,3,0
21272,1769985,2,1,0,0,0
21273,1770733,10,8,6,4,1
21274,1771053,0,0,0,0,0
21275,1771775,9,7,6,6,0
21276,1772429,11,7,5,4,2
21277,1773377,4,3,2,1,1
21278,1773925,7,6,5,3,2
21279,1774071,2,0,0,0,0
21280,1774297,5,3,3,1,1
21281,1776925,6,4,2,0,0
21282,1777223,3,1,0,0,0
21283,1777511,6,4,3,1,0
21284,1777563,9,8,7,5,0
21285,1778145,9,7,5,2,1
21286,1780737,1,0,0,0,0
21287,1780949,8,6,4,0,0
21288,1781804,1,0,0,0,0
21289,1781834,11,9,7,4,3
21290,1782236,9,8,7,3,1
21291,1782581,0,0,0,0,0
21292,1782665,2,1,0,0,0
21293,1784775,10,9,8,6,0
21294,1784816,4,3,2,1,0
21295,1786380,10,8,6,2,1
21296,1788974,1,1,0,0,0
21297,1789199,10,8,6,4,1
21298,1789319,4,3,2,1,0
21299,1796402,9,8,4,4,0
21300,1797068,3,3,2,1,0
21301,1797168,9,7,6,3,1
21302,1797614,8,8,6,4,1
21303,1799111,4,3,2,1,0
21304,1799963,0,0,0,0,0
21305,1801229,4,3,2,1,0
21306,1801641,4,3,2,1,0
21307,1804143,4,2,1,1,1
21308,1808622,7,6,5,3,2
21309,1809578,11,10,9,7,0
21310,1810414,11,9,7,4,2
21311,1810759,11,10,6,6,0
21312,1813486,0,0,0,0,0
21313,1813493,3,2,1,1,0
21314,1813731,9,7,5,3,0
21315,1816458,7,6,3,0,0
21316,1817515,3,2,1,0,0
21317,1817710,9,8,5,4,0
21318,1818385,10,9,8,7,7
21319,1818673,0,0,0,0,0
21320,1818677,3,2,1,0,0
21321,1819994,5,4,3,1,0
21322,1821249,2,0,0,0,0
21323,1822731,6,4,3,2,1
21324,1826729,1,1,1,1,0
21325,1826819,4,3,3,2,2
21326,1827650,9,8,6,3,0
21327,1828112,0,0,0,0,0
21328,1828753,7,6,5,3,2
21329,1829654,10,8,6,3,1
21330,1830666,1,0,0,0,0
21331,1832218,4,3,2,1,0
21332,1832492,6,4,3,2,1
21333,1833107,0,0,0,0,0
21334,1835389,4,3,2,1,0
21335,1835411,5,4,3,1,0
21336,1836241,10,6,5,3,0
21337,1836988,3,0,0,0,0
21338,1837138,8,5,4,1,0
21339,1839012,11,7,4,1,0
21340,1839181,4,3,2,1,0
21341,1839386,0,0,0,0,0
21342,1840034,8,7,5,2,1
21343,1841267,1,0,0,0,0
21344,1841303,2,0,0,0,0
21345,1841850,1,1,0,0,0
21346,1843026,11,7,5,2,0
21347,1843123,4,3,2,1,0
21348,1843355,8,2,0,0,0
21349,1844150,10,8,7,0,0
21350,1845093,2,1,0,0,0
21351,1846751,11,10,8,7,0
21352,1847146,10,8,6,4,1
21353,1847481,4,3,2,1,0
21354,1847830,4,3,2,1,0
21355,1848820,1,0,0,0,0
21356,1850818,4,3,2,2,0
21357,1851108,7,6,5,3,2
21358,1852968,8,7,4,3,0
21359,1855583,12,10,8,5,3
21360,1856869,9,7,2,2,0
21361,1858523,8,6,4,2,1
21362,1859038,7,6,2,0,0
21363,1860171,8,7,5,3,0
21364,1860318,4,3,2,1,0
21365,1861445,0,0,0,0,0
21366,1861793,3,3,2,1,0
21367,1861830,4,3,2,1,0
21368,1863244,1,0,0,0,0
21369,1864086,12,10,8,7,0
21370,1864697,9,7,5,2,1
21371,1866233,2,2,0,0,0
21372,1866742,8,7,5,2,1
21373,1867563,1,0,0,0,0
21374,1868389,0,0,0,0,0
21375,1870830,11,10,8,7,0
21376,1871598,8,5,3,1,0
21377,1871684,10,8,3,1,0
21378,1873505,8,8,6,3,0
21379,1874160,13,10,8,5,2
21380,1874363,5,4,3,1,0
21381,1874935,4,3,2,1,0
21382,1875728,11,9,8,7,0
21383,1876636,17,14,10,6,2
21384,1877015,0,0,0,0,0
21385,1877634,10,7,5,2,1
21386,1877902,9,7,4,1,0
21387,1878648,3,3,2,1,0
21388,1878918,10,7,6,3,0
21389,1879272,1,0,0,0,0
21390,1879321,9,7,5,3,0
21391,1879751,5,4,3,2,2
21392,1881062,5,4,3,2,1
21393,1881231,11,7,5,5,0
21394,1882021,9,7,5,2,0
21395,1882255,9,7,4,2,0
21396,1884024,1,0,0,0,0
21397,1886295,10,8,6,4,1
21398,1887108,10,7,5,4,0
21399,1887928,6,4,3,1,0
21400,1888343,7,6,5,3,2
21401,1889511,4,3,2,1,0
21402,1889565,10,8,6,3,1
21403,1889577,4,3,2,1,0
21404,1889752,11,9,8,8,0
21405,1891028,1,0,0,0,0
21406,1891323,4,3,3,2,2
21407,1894188,4,3,2,1,0
21408,1894419,3,2,1,0,0
21409,1894634,3,3,2,1,0
21410,1895288,3,3,2,1,0
21411,1896088,2,1,0,0,0
21412,1897054,7,6,5,3,2
21413,1897611,9,7,5,3,0
21414,1901764,6,4,3,3,1
21415,1902240,10,9,7,4,2
21416,1903095,4,3,2,1,0
21417,1903477,4,3,2,1,0
21418,1903527,10,8,6,4,1
21419,1903677,10,8,6,3,1
21420,1904710,0,0,0,0,0
21421,1904916,11,10,9,7,0
21422,1905259,11,6,4,2,0
21423,1906003,6,5,5,3,2
21424,1906919,18,13,10,6,2
21425,1907755,9,6,4,0,0
21426,1910049,9,7,4,0,0
21427,1910175,10,8,6,3,1
21428,1910737,2,2,1,1,0
21429,1911513,5,4,4,3,2
21430,1912438,10,8,6,4,1
21431,1913166,9,8,4,2,0
21432,1913435,6,3,1,0,0
21433,1913872,9,4,2,0,0
21434,1915408,4,3,2,1,0
21435,1915795,7,6,4,2,0
21436,1915824,7,6,5,3,3
21437,1916140,6,4,3,2,0
21438,1917311,6,4,3,2,1
21439,1917335,8,6,3,0,0
21440,1917796,11,10,8,7,2
21441,1919240,9,6,4,0,0
21442,1919940,10,8,4,3,0
21443,1922200,1,0,0,0,0
21444,1923618,10,8,6,4,1
21445,1924641,9,8,6,4,2
21446,1925789,4,4,3,2,1
21447,1926542,4,3,2,1,0
21448,1926668,4,3,2,1,0
21449,1928536,3,2,1,0,0
21450,1928947,11,9,8,5,0
21451,1930019,8,7,4,2,0
21452,1930146,5,4,4,3,2
21453,1930367,9,7,5,3,0
21454,1930644,7,5,3,1,1
21455,1930949,2,1,0,0,0
21456,1931810,2,0,0,0,0
21457,1932474,10,8,5,2,1
21458,1933534,9,8,6,6,6
21459,1934810,11,10,8,7,0
21460,1935155,5,4,3,2,1
21461,1935487,3,1,0,0,0
21462,1935735,10,10,6,5,1
21463,1936285,7,6,5,3,2
21464,1936679,11,10,8,7,0
21465,1937511,0,0,0,0,0
21466,1937822,4,3,2,1,0
21467,1937864,10,8,6,4,1
21468,1938355,4,3,2,1,0
21469,1939179,4,2,1,0,0
21470,1939193,8,6,5,5,5
21471,1939695,10,8,6,3,1
21472,1941248,10,8,6,3,1
21473,1942396,4,3,2,1,0
21474,1942491,7,6,5,3,2
21475,1942870,7,6,5,3,2
21476,1942999,1,0,0,0,0
21477,1943214,2,1,1,1,0
21478,1944130,12,8,6,3,0
21479,1944167,2,1,0,0,0
21480,1945240,15,9,6,3,0
21481,1945434,6,4,3,1,0
21482,1945945,10,9,6,4,1
21483,1946308,10,8,6,3,1
21484,1947156,4,3,2,1,0
21485,1947911,2,1,1,0,0
21486,1948159,10,7,5,5,1
21487,1949484,1,0,0,0,0
21488,1950911,8,7,6,5,1
21489,1950923,10,8,4,3,0
21490,1951080,3,2,1,0,0
21491,1951127,8,6,4,1,0
21492,1951139,7,6,5,3,2
21493,1951727,5,4,3,2,0
21494,1951925,1,0,0,0,0
21495,1954147,10,8,6,2,0
21496,1954230,3,3,2,1,1
21497,1955634,9,7,5,3,2
21498,1957682,9,8,5,2,1
21499,1958121,4,3,3,2,2
21500,1960479,4,3,3,2,2
21501,1961652,1,0,0,0,0
21502,1961938,7,6,5,3,2
21503,1962049,10,7,4,3,0
21504,1962062,5,1,0,0,0
21505,1962128,0,0,0,0,0
21506,1962854,7,3,3,2,0
21507,1963287,1,0,0,0,0
21508,1963677,5,4,3,1,0
21509,1966591,9,6,4,0,0
21510,1966597,2,1,1,1,1
21511,1967783,4,3,2,1,0
21512,1967937,2,1,0,0,0
21513,1968757,11,7,6,3,0
21514,1969081,0,0,0,0,0
21515,1969407,3,2,2,1,1
21516,1969985,8,8,6,4,0
21517,1970390,4,3,2,1,1
21518,1971393,10,8,6,4,1
21519,1972092,9,8,6,4,0
21520,1972832,4,3,3,1,0
21521,1974271,11,9,8,7,0
21522,1975209,4,3,2,1,0
21523,1976139,3,2,1,1,0
21524,1976350,12,7,5,5,1
21525,1977701,9,8,6,3,0
21526,1980822,10,10,4,3,0
21527,1981053,4,3,0,0,0
21528,1982166,15,13,9,5,2
21529,1982833,3,1,0,0,0
21530,1982845,12,8,6,3,0
21531,1983921,10,10,8,7,0
21532,1984169,0,0,0,0,0
21533,1986081,0,0,0,0,0
21534,1986180,5,4,3,2,1
21535,1986370,3,1,0,0,0
21536,1989014,4,3,2,1,0
21537,1990127,11,10,8,8,0
21538,1990650,0,0,0,0,0
21539,1991399,13,10,8,5,3
21540,1991903,4,3,2,1,0
21541,1992145,9,9,7,3,0
21542,1993672,1,0,0,0,0
21543,1993905,9,8,5,3,0
21544,1993955,4,3,2,2,0
21545,1994385,0,0,0,0,0
21546,1994610,1,1,0,0,0
21547,1994632,9,8,6,3,0
21548,1995177,9,6,4,2,0
21549,1995239,3,2,1,0,0
21550,1995532,4,3,2,1,0
21551,1997164,18,15,13,10,9
21552,1997796,10,8,6,4,1
21553,1998790,7,5,3,1,1
21554,1998834,9,7,7,7,0
21555,1999952,11,7,5,4,0
21556,2000491,9,6,5,4,0
21557,2001102,3,1,0,0,0
21558,2001461,5,4,3,2,1
21559,2001665,9,8,5,3,0
21560,2001687,9,7,6,3,1
21561,2002046,9,7,5,2,1
21562,2002415,9,7,5,3,1
21563,2002664,4,3,2,1,1
21564,2002727,1,0,0,0,0
21565,2004143,7,6,4,1,0
21566,2004220,3,2,1,1,0
21567,2006283,10,8,6,3,1
21568,2006894,12,8,6,3,0
21569,2008262,1,0,0,0,0
21570,2008795,4,2,2,1,0
21571,2009239,4,3,2,1,0
21572,2009279,4,2,1,0,0
21573,2010232,4,3,2,1,0
21574,2010245,8,7,5,3,0
21575,2011876,4,3,2,1,0
21576,2012900,1,0,0,0,0
21577,2012966,4,3,2,1,0
21578,2013403,7,6,5,3,2
21579,2014252,4,2,1,0,0
21580,2016517,7,6,5,3,2
21581,2017487,11,9,8,5,0
21582,2019837,3,1,0,0,0
21583,2019921,5,4,4,0,0
21584,2020628,7,5,3,0,0
21585,2020916,15,11,8,5,1
21586,2022801,9,7,5,2,1
21587,2023366,10,8,6,4,2
21588,2023561,1,0,0,0,0
21589,2024200,1,1,0,0,0
21590,2024838,0,0,0,0,0
21591,2025233,10,8,7,4,0
21592,2025354,6,4,3,2,1
21593,2025589,6,4,3,2,2
21594,2026075,5,3,1,0,0
21595,2026585,10,9,7,4,2
21596,2028388,10,6,4,3,0
21597,2028474,1,0,0,0,0
21598,2028523,0,0,0,0,0
21599,2029037,10,8,6,3,1
21600,2029571,5,1,0,0,0
21601,2030117,3,2,1,0,0
21602,2030241,1,0,0,0,0
21603,2031252,10,9,7,7,0
21604,2032057,4,3,2,1,0
21605,2032058,1,0,0,0,0
21606,2032882,9,5,4,2,2
21607,2033951,4,3,2,1,1
21608,2034300,10,8,6,3,1
21609,2034350,0,0,0,0,0
21610,2034802,5,3,2,1,0
21611,2035022,5,4,3,2,1
21612,2035574,4,3,2,1,0
21613,2035700,20,13,9,6,0
21614,2036685,1,0,0,0,0
21615,2036893,0,0,0,0,0
21616,2037479,6,2,0,0,0
21617,2039190,5,4,2,1,0
21618,2039810,5,3,2,2,2
21619,2043916,0,0,0,0,0
21620,2043939,5,4,3,2,1
21621,2044036,0,0,0,0,0
21622,2044299,1,0,0,0,0
21623,2045084,0,0,0,0,0
21624,2045139,1,0,0,0,0
21625,2045440,11,9,8,7,0
21626,2045569,0,0,0,0,0
21627,2045818,11,8,6,3,0
21628,2046324,3,2,1,0,0
21629,2046628,0,0,0,0,0
21630,2047421,3,2,2,1,1
21631,2047575,9,6,4,3,0
21632,2049668,7,6,5,3,2
21633,2049740,1,0,0,0,0
21634,2050179,7,6,5,3,2
21635,2050998,1,1,0,0,0
21636,2051035,10,9,7,6,0
21637,2051699,4,3,2,2,0
21638,2052942,7,6,5,5,0
21639,2053381,10,10,8,7,0
21640,2053521,9,7,5,3,0
21641,2054019,10,8,8,7,1
21642,2055321,2,0,0,0,0
21643,2055671,0,0,0,0,0
21644,2056416,9,9,5,4,2
21645,2056486,8,8,6,2,0
21646,2056643,10,8,6,4,2
21647,2056947,0,0,0,0,0
21648,2057105,11,7,4,2,0
21649,2057803,4,3,2,1,0
21650,2057959,5,4,3,2,1
21651,2058815,2,0,0,0,0
21652,2060467,9,7,4,2,0
21653,2061889,0,0,0,0,0
21654,2062879,4,3,2,1,0
21655,2062995,8,6,5,3,1
21656,2063578,18,14,11,6,2
21657,2064873,10,9,7,4,2
21658,2065691,2,0,0,0,0
21659,2065756,3,3,2,1,1
21660,2065972,9,6,4,2,0
21661,2066504,0,0,0,0,0
21662,2067146,1,0,0,0,0
21663,2067377,7,6,5,3,2
21664,2067555,6,6,4,1,0
21665,2067799,4,2,0,0,0
21666,2067969,3,2,2,1,0
21667,2068627,0,0,0,0,0
21668,2068918,1,0,0,0,0
21669,2070517,7,6,5,3,2
21670,2071595,1,0,0,0,0
21671,2072166,4,3,1,1,0
21672,2072671,2,2,1,1,0
21673,2073016,3,2,2,1,0
21674,2074627,8,7,6,5,0
21675,2075945,5,4,3,2,1
21676,2077023,6,4,3,2,0
21677,2078353,7,6,5,3,2
21678,2078479,10,8,6,3,1
21679,2078768,9,7,5,2,1
21680,2080340,2,0,0,0,0
21681,2080474,4,3,2,2,0
21682,2080539,12,8,6,3,0
21683,2080885,9,8,5,2,1
21684,2080916,1,0,0,0,0
21685,2081123,11,9,9,5,0
21686,2081937,9,7,5,3,0
21687,2081955,10,8,6,2,1
21688,2082180,6,1,0,0,0
21689,2082318,9,7,6,2,2
21690,2082945,9,8,7,6,2
21691,2083576,10,8,6,3,1
21692,2083701,7,6,5,4,2
21693,2083877,4,3,2,1,0
21694,2084066,3,2,2,1,0
21695,2084711,7,6,5,3,2
21696,2085209,4,3,2,1,0
21697,2086400,4,3,2,1,0
21698,2087100,11,7,4,0,0
21699,2087182,4,3,2,1,1
21700,2087698,5,4,3,1,0
21701,2087747,9,8,6,3,2
21702,2088765,18,13,10,6,2
21703,2088982,3,2,1,0,0
21704,2089582,5,4,3,1,0
21705,2090053,8,6,2,0,0
21706,2091096,4,3,2,1,0
21707,2091193,4,3,2,2,1
21708,2091230,7,6,5,3,2
21709,2091387,6,4,3,2,0
21710,2092834,5,3,1,0,0
21711,2093150,4,3,3,2,2
21712,2094350,6,4,2,0,0
21713,2094546,2,0,0,0,0
21714,2094849,2,1,1,0,0
21715,2095379,10,8,6,3,2
21716,2095576,11,6,4,3,0
21717,2096251,9,8,4,3,0
21718,2096918,7,6,5,3,2
21719,2097046,7,4,1,0,0
21720,2097916,10,8,6,3,1
21721,2098108,5,4,3,2,2
21722,2098405,5,4,2,1,0
21723,2101566,0,0,0,0,0
21724,2103305,1,0,0,0,0
21725,2103552,3,2,0,0,0
21726,2104123,10,9,6,5,0
21727,2104426,8,6,5,2,1
21728,2104505,4,3,2,1,0
21729,2104819,2,0,0,0,0
21730,2105230,11,10,8,7,0
21731,2106955,10,6,4,3,0
21732,2107747,3,0,0,0,0
21733,2108614,10,8,6,3,1
21734,2108821,11,9,9,4,0
21735,2109013,1,0,0,0,0
21736,2109119,10,9,7,4,2
21737,2110039,0,0,0,0,0
21738,2111015,10,8,6,3,1
21739,2111313,6,4,3,2,1
21740,2111666,3,1,0,0,0
21741,2112088,6,4,3,1,0
21742,2112291,5,2,0,0,0
21743,2112670,2,1,0,0,0
21744,2114529,11,10,9,7,0
21745,2115250,4,3,2,1,0
21746,2115711,9,7,5,3,1
21747,2122180,4,3,2,2,0
21748,2126013,6,2,0,0,0
21749,2127889,7,6,5,3,2
21750,2128283,9,6,5,2,0
21751,2128304,9,7,5,2,1
21752,2131008,11,10,9,3,0
21753,2131908,4,3,3,2,2
21754,2132811,9,7,5,3,1
21755,2132966,10,8,6,3,1
21756,2133207,6,4,1,0,0
21757,2133234,1,0,0,0,0
21758,2133242,11,7,5,2,0
21759,2134237,5,3,2,1,1
21760,2134304,3,3,2,1,0
21761,2134578,4,2,2,1,1
21762,2135315,9,8,7,3,0
21763,2137171,17,16,11,8,8
21764,2137413,2,1,0,0,0
21765,2137785,2,2,1,0,0
21766,2138146,3,2,1,1,1
21767,2138970,11,10,8,8,0
21768,2139037,18,15,11,6,2
21769,2139273,5,3,2,2,1
21770,2139353,4,3,2,2,1
21771,2140087,9,7,3,0,0
21772,2140300,10,7,4,1,0
21773,2140311,12,8,6,3,0
21774,2140444,9,7,4,2,1
21775,2141085,11,10,9,7,0
21776,2142055,4,3,3,2,2
21777,2142243,5,4,3,2,1
21778,2142516,4,3,3,2,2
21779,2142579,3,0,0,0,0
21780,2142853,2,0,0,0,0
21781,2143065,11,9,6,3,0
21782,2143312,11,7,6,6,0
21783,2143440,9,6,4,4,0
21784,2143739,10,8,4,2,0
21785,2143752,4,3,2,1,0
21786,2143922,6,4,3,2,1
21787,2145940,9,9,6,3,0
21788,2146277,17,13,11,8,5
21789,2146792,4,3,2,1,0
21790,2146936,12,8,6,3,0
21791,2147620,7,6,5,3,2
21792,2147687,2,0,0,0,0
21793,2147713,5,4,4,3,2
21794,2147929,9,7,5,3,2
21795,2148540,10,8,5,3,0
21796,2148681,4,3,2,1,0
21797,2148859,9,7,5,2,1
21798,2149324,1,0,0,0,0
21799,2149487,4,3,2,1,0
21800,2149735,10,7,3,0,0
21801,2150849,3,1,1,0,0
21802,2151019,1,1,0,0,0
21803,2153026,3,1,0,0,0
21804,2153153,4,3,2,1,0
21805,2153200,5,3,1,0,0
21806,2154220,3,2,1,0,0
21807,2154361,19,13,10,8,4
21808,2155014,4,3,2,2,0
21809,2156058,6,5,5,3,2
21810,2156172,1,0,0,0,0
21811,2156514,12,8,6,3,0
21812,2156733,0,0,0,0,0
21813,2157412,5,4,3,1,0
21814,2158048,0,0,0,0,0
21815,2158196,1,0,0,0,0
21816,2158399,8,5,4,3,0
21817,2159868,7,6,5,3,3
21818,2160316,10,6,4,2,0
21819,2160453,9,7,4,2,1
21820,2161710,1,1,0,0,0
21821,2162388,2,0,0,0,0
21822,2162410,8,8,5,2,0
21823,2164251,10,8,6,2,1
21824,2164266,1,1,0,0,0
21825,2164705,0,0,0,0,0
21826,2164944,9,7,5,3,1
21827,2165164,4,3,2,1,0
21828,2166000,2,1,0,0,0
21829,2168833,0,0,0,0,0
21830,2170320,0,0,0,0,0
21831,2171264,2,1,0,0,0
21832,2171627,4,3,2,1,0
21833,2171834,7,6,5,3,2
21834,2172136,11,8,6,4,2
21835,2172163,4,3,2,1,0
21836,2172709,5,4,3,2,1
21837,2173572,8,6,4,4,1
21838,2173643,3,2,2,1,0
21839,2173688,0,0,0,0,0
21840,2173721,1,1,1,0,0
21841,2174129,9,8,6,3,1
21842,2174835,10,8,6,4,1
21843,2175266,2,1,0,0,0
21844,2176759,11,9,3,2,0
21845,2177423,0,0,0,0,0
21846,2177720,1,0,0,0,0
21847,2177871,6,2,1,1,0
21848,2178466,6,6,4,4,4
21849,2178686,7,6,5,3,2
21850,2178837,10,9,8,7,7
21851,2178929,4,3,3,2,2
21852,2179304,3,2,1,0,0
21853,2180090,9,6,5,3,0
21854,2180710,3,2,1,0,0
21855,2180994,9,7,6,3,0
21856,2181205,9,7,5,2,1
21857,2181700,9,8,6,3,1
21858,2182255,9,7,6,5,0
21859,2182333,9,7,5,2,0
21860,2182846,4,3,2,1,0
21861,2185729,9,7,4,3,0
21862,2186992,9,6,5,2,0
21863,2187146,10,8,6,3,1
21864,2187308,4,3,2,1,0
21865,2187422,7,6,5,3,2
21866,2187588,3,2,1,0,0
21867,2188084,0,0,0,0,0
21868,2188469,1,0,0,0,0
21869,2189002,8,6,3,0,0
21870,2189620,6,4,3,2,1
21871,2191588,5,4,0,0,0
21872,2192061,3,3,2,1,0
21873,2192113,0,0,0,0,0
21874,2193185,10,9,8,7,0
21875,2193231,0,0,0,0,0
21876,2194100,4,3,2,1,0
21877,2195318,10,7,5,2,0
21878,2195445,11,7,5,3,0
21879,2195479,1,0,0,0,0
21880,2195853,1,0,0,0,0
21881,2195971,2,0,0,0,0
21882,2196054,9,7,5,4,1
21883,2196923,6,4,3,2,1
21884,2197016,4,3,2,1,0
21885,2197175,9,6,5,2,0
21886,2197511,10,7,6,5,0
21887,2197766,11,8,7,3,0
21888,2198914,4,3,2,1,0
21889,2198952,5,4,3,1,0
21890,2198970,5,1,0,0,0
21891,2199455,4,3,2,1,0
21892,2201235,5,4,3,2,1
21893,2202076,5,4,3,1,0
21894,2203216,1,0,0,0,0
21895,2204293,5,4,3,1,0
21896,2204389,4,3,2,1,0
21897,2204941,2,1,0,0,0
21898,2205383,10,8,6,4,2
21899,2205559,3,1,1,0,0
21900,2207474,4,3,2,1,0
21901,2207874,2,2,1,0,0
21902,2208424,4,3,2,1,0
21903,2209728,12,8,6,3,0
21904,2210318,7,6,4,4,1
21905,2210666,2,0,0,0,0
21906,2210989,6,4,3,2,0
21907,2211630,1,0,0,0,0
21908,2211797,10,8,7,3,2
21909,2213424,9,8,6,2,2
21910,2213814,1,0,0,0,0
21911,2214631,9,7,5,2,1
21912,2214722,6,5,2,0,0
21913,2215898,5,4,3,1,0
21914,2216442,2,1,0,0,0
21915,2216682,4,3,2,1,0
21916,2216778,4,3,2,1,0
21917,2218693,8,7,4,1,1
21918,2221654,4,3,2,1,0
21919,2221869,8,6,5,2,1
21920,2222615,11,10,9,8,0
21921,2223401,0,0,0,0,0
21922,2224174,6,4,3,2,1
21923,2226202,6,4,3,2,1
21924,2226301,10,8,6,3,1
21925,2226620,0,0,0,0,0
21926,2227004,2,0,0,0,0
21927,2227568,4,3,2,2,0
21928,2227786,9,5,3,0,0
21929,2228010,4,3,2,1,1
21930,2228206,4,0,0,0,0
21931,2228601,4,3,2,1,0
21932,2229389,3,3,2,2,0
21933,2229783,8,6,5,3,1
21934,2229785,1,0,0,0,0
21935,2229865,4,3,2,1,0
21936,2230251,2,2,1,0,0
21937,2230407,2,0,0,0,0
21938,2230457,6,5,3,0,0
21939,2231018,4,4,3,2,0
21940,2231512,5,4,3,2,1
21941,2231614,9,7,5,3,1
21942,2231810,11,9,8,0,0
21943,2231961,10,7,5,3,0
21944,2232218,8,4,2,1,0
21945,2232340,5,4,3,2,1
21946,2232976,2,1,0,0,0
21947,2235019,2,0,0,0,0
21948,2236738,10,8,6,4,1
21949,2237223,0,0,0,0,0
21950,2237567,4,3,2,1,0
21951,2237813,1,0,0,0,0
21952,2238019,0,0,0,0,0
21953,2238148,9,8,4,3,0
21954,2238424,0,0,0,0,0
21955,2238679,1,0,0,0,0
21956,2238904,0,0,0,0,0
21957,2239140,1,0,0,0,0
21958,2239650,5,4,2,1,0
21959,2239746,8,7,3,0,0
21960,2239848,7,6,5,3,2
21961,2240349,4,3,2,1,0
21962,2242067,4,3,2,1,0
21963,2242290,2,0,0,0,0
21964,2242383,0,0,0,0,0
21965,2242595,10,7,6,6,6
21966,2242732,11,9,8,7,1
21967,2243505,8,6,5,3,0
21968,2243551,9,7,6,5,1
21969,2243703,10,8,6,3,1
21970,2244214,0,0,0,0,0
21971,2244285,10,7,5,0,0
21972,2244332,4,3,2,1,0
21973,2244724,9,7,5,3,1
21974,2246073,9,7,5,3,0
21975,2247222,6,5,4,4,2
21976,2248072,8,7,7,5,0
21977,2248122,9,8,6,2,1
21978,2248243,4,3,2,1,0
21979,2248715,10,7,4,2,0
21980,2248789,7,7,4,4,0
21981,2249143,4,3,2,2,0
21982,2249372,10,8,6,4,1
21983,2250842,10,9,6,5,0
21984,2251500,4,3,2,1,0
21985,2252437,5,3,2,1,0
21986,2252750,6,4,3,1,0
21987,2252765,9,7,4,3,0
21988,2252963,9,7,5,3,0
21989,2254252,8,6,5,4,2
21990,2254271,3,2,1,1,0
21991,2254619,10,8,6,4,1
21992,2254637,11,9,8,5,0
21993,2255516,3,2,2,1,0
21994,2255601,1,0,0,0,0
21995,2256134,3,0,0,0,0
21996,2256318,11,8,5,3,0
21997,2257112,18,12,9,4,2
21998,2257400,3,2,2,1,0
21999,2257740,7,6,5,3,2
22000,2257853,4,2,2,1,1
22001,2258124,3,3,2,1,0
22002,2258228,1,0,0,0,0
22003,2259662,3,3,2,1,0
22004,2260861,5,4,3,2,1
22005,2261138,0,0,0,0,0
22006,2261142,5,3,2,1,0
22007,2262510,7,6,5,5,0
22008,2262671,2,0,0,0,0
22009,2264054,11,9,8,5,0
22010,2264282,2,1,0,0,0
22011,2264569,0,0,0,0,0
22012,2265419,1,0,0,0,0
22013,2265935,4,2,1,0,0
22014,2266377,4,2,1,0,0
22015,2266650,2,0,0,0,0
22016,2266889,5,3,2,1,0
22017,2268049,1,0,0,0,0
22018,2268379,4,3,2,1,0
22019,2268380,9,8,6,5,0
22020,2269148,3,1,0,0,0
22021,2269480,10,8,6,4,1
22022,2269561,3,2,1,0,0
22023,2270562,8,7,5,3,0
22024,2270880,10,8,7,7,0
22025,2271264,9,8,7,4,0
22026,2271644,5,3,2,2,1
22027,2271743,3,1,0,0,0
22028,2271766,7,6,5,4,4
22029,2272023,1,0,0,0,0
22030,2272474,9,8,6,4,0
22031,2272874,1,1,0,0,0
22032,2273119,2,1,0,0,0
22033,2273256,2,0,0,0,0
22034,2273828,10,8,6,3,2
22035,2274542,10,8,4,3,0
22036,2274929,0,0,0,0,0
22037,2274938,2,1,0,0,0
22038,2276854,0,0,0,0,0
22039,2277009,6,5,4,3,2
22040,2277857,4,3,2,1,0
22041,2278095,5,4,3,2,1
22042,2278101,11,10,8,8,0
22043,2278390,4,3,2,1,0
22044,2278464,4,3,2,1,0
22045,2279403,5,4,3,2,1
22046,2279449,11,8,6,3,0
22047,2279538,0,0,0,0,0
22048,2280038,1,1,0,0,0
22049,2280314,8,6,4,1,0
22050,2280643,8,7,5,2,0
22051,2280739,4,2,0,0,0
22052,2281286,4,3,2,1,0
22053,2281292,12,8,6,3,0
22054,2281441,3,2,2,1,0
22055,2281483,9,7,4,0,0
22056,2282040,6,4,3,1,0
22057,2282129,3,1,0,0,0
22058,2282620,1,0,0,0,0
22059,2283708,1,0,0,0,0
22060,2284294,5,4,3,1,0
22061,2284583,10,8,6,3,1
22062,2285156,8,8,5,3,0
22063,2285405,4,3,2,1,1
22064,2285527,12,10,8,5,4
22065,2286312,10,10,8,7,3
22066,2286544,3,3,2,1,0
22067,2286574,4,4,0,0,0
